	iLvl	Armour	Might	Agility	Vitality	Will	Fate	Morale	Power	ICMR	NCMR	ICPR	NCPR	CritHit	Finesse	PhyMas	TacMas	Resist	CritDef	InHeal	Block	Parry	Evade	PhyMit	TacMit	Audacity	Hope	Notes	ArmourP	MoraleP	PowerP	MelCritP	RngCritP	TacCritP	HealCritP	MelMagnP	RngMagnP	TacMagnP	HealMagnP	MelDmgP	RngDmgP	TacDmgP	OutHealP	MelIndP	RngIndP	TacIndP	HealIndP	AttDurP	RunSpdP	CritDefP	InHealP	BlockP	ParryP	EvadeP	PblkP	PparP	PevaP	PblkMitP	PparMitP	PevaMitP	MelRedP	RngRedP	TacRedP	PhyMitP	TacMitP	Category	Classes
Leggings of the Osgiliath Trapper	201	=CALCSLICE("ArmMLT";B511)		=CALCSLICE("Agility";B511;4)	=CALCSLICE("Vitality";B511;1)		=CALCSLICE("Fate";B511;1)									=CALCSLICE("PhyMas";B511;1)																																																			
Medium Leggings of Faramir's Faithful (5s):	201	=CALCSLICE("ArmMLT";B512)																																																																Legs	BeBuHuWa
Leggings of the Beacon	192	=CALCSLICE("ArmMLT";B513)		=CALCSLICE("Agility";B513;2,8)	=CALCSLICE("Vitality";B513;2,4)				=CALCSLICE("Power";B513;1)					=CALCSLICE("CritHit";B513;0,8)																																																					
Leggings of the Liberator	192	=CALCSLICE("ArmMLT";B514)		=CALCSLICE("Agility";B514;2,8)	=CALCSLICE("Vitality";B514;2,4)		=CALCSLICE("Fate";B514;1)		=CALCSLICE("Power";B514;0,8)																																																										
Leggings of Nature's Guard	192	=CALCSLICE("ArmMLT";B515)	=CALCSLICE("Might";B515;2,8)		=CALCSLICE("Vitality";B515;2,4)				=CALCSLICE("Power";B515;1)					=CALCSLICE("CritHit";B515;0,8)																																																					
Leggings of the Seafarer	192	=CALCSLICE("ArmMLT";B516)		=CALCSLICE("Agility";B516;2,8)	=CALCSLICE("Vitality";B516;2,4)									=CALCSLICE("CritHit";B516;0,8)		=CALCSLICE("PhyMas";B516;1)																																																			
Medium Nadhin Leggings (4s):	192	=CALCSLICE("ArmMLT";B517)		=CALCSLICE("Agility";B517;1,4)																																																														Legs	BeBuHuWa
Thoronail	192	=CALCSLICE("ArmMLT";B518)		=CALCSLICE("Agility";B518;2)	=CALCSLICE("Vitality";B518;2)									=CALCSLICE("CritHit";B518;2)	=CALCSLICE("Finesse";B518;1)																																																				
Barannir	192	=CALCSLICE("ArmMLT";B519)		=CALCSLICE("Agility";B519;3)	=CALCSLICE("Vitality";B519;2)											=CALCSLICE("PhyMas";B519;2)																																																			
Enduring Fangorn Assault Leggings of Fate	182	=CALCSLICE("ArmMLT";B520)	=CALCSLICE("Might";B520;2,8)		=CALCSLICE("Vitality";B520;2,4)		=CALCSLICE("Fate";B520;1,6)								=CALCSLICE("Finesse";B520;0,2)																																																				
Enduring Fangorn Leggings of Fate	182	=CALCSLICE("ArmMLT";B521)		=CALCSLICE("Agility";B521;2,8)	=CALCSLICE("Vitality";B521;2,4)		=CALCSLICE("Fate";B521;1,6)								=CALCSLICE("Finesse";B521;0,2)																																																				
Enduring Fangorn Assault Leggings of Skill	182	=CALCSLICE("ArmMLT";B522)	=CALCSLICE("Might";B522;2,8)		=CALCSLICE("Vitality";B522;2,4)									=CALCSLICE("CritHit";B522;0,8)	=CALCSLICE("Finesse";B522;0,2)	=CALCSLICE("PhyMas";B522;0,8)																																																			
Enduring Fangorn Leggings of Skill	182	=CALCSLICE("ArmMLT";B523)		=CALCSLICE("Agility";B523;2,8)	=CALCSLICE("Vitality";B523;2,4)									=CALCSLICE("CritHit";B523;0,8)	=CALCSLICE("Finesse";B523;0,2)	=CALCSLICE("PhyMas";B523;0,8)																																																			
Enduring Fangorn Assault Leggings of Protection	182	=CALCSLICE("ArmMLT";B524)	=CALCSLICE("Might";B524;2,4)		=CALCSLICE("Vitality";B524;2,8)		=CALCSLICE("Fate";B524;1)												=CALCSLICE("CritDef";B524;0,2)		=CALCSLICE("Block";B524;0,6)																																														
Enduring Fangorn Leggings of Protection	182	=CALCSLICE("ArmMLT";B525)		=CALCSLICE("Agility";B525;2,4)	=CALCSLICE("Vitality";B525;2,8)		=CALCSLICE("Fate";B525;1)												=CALCSLICE("CritDef";B525;0,2)		=CALCSLICE("Block";B525;0,6)																																														
Fated Combat Leggings of the Deep	176	=CALCSLICE("ArmMLT";B526)		=CALCSLICE("Agility";B526;2,8)	=CALCSLICE("Vitality";B526;2,4)		=CALCSLICE("Fate";B526;1,6)								=CALCSLICE("Finesse";B526;0,2)																																																				
Resilient Combat Leggings of the Deep	176	=CALCSLICE("ArmMLT";B527)		=CALCSLICE("Agility";B527;2,8)	=CALCSLICE("Vitality";B527;2,4)		=CALCSLICE("Fate";B527;1)								=CALCSLICE("Finesse";B527;0,2)	=CALCSLICE("PhyMas";B527;0,6)																																																			
Greater Dextrous Leggings of Penetration	176	=CALCSLICE("ArmMLT";B528)		=CALCSLICE("Agility";B528;2,8)	=CALCSLICE("Vitality";B528;2,4)									=CALCSLICE("CritHit";B528;1)		=CALCSLICE("PhyMas";B528;0,8)																																																			
Skillful Combat Leggings of the Deep	176	=CALCSLICE("ArmMLT";B529)		=CALCSLICE("Agility";B529;2,8)	=CALCSLICE("Vitality";B529;2,4)									=CALCSLICE("CritHit";B529;0,8)	=CALCSLICE("Finesse";B529;0,2)	=CALCSLICE("PhyMas";B529;0,8)																																																			
Steadfast Combat Leggings of the Deep	176	=CALCSLICE("ArmMLT";B530)		=CALCSLICE("Agility";B530;2,4)	=CALCSLICE("Vitality";B530;2,8)		=CALCSLICE("Fate";B530;1)												=CALCSLICE("CritDef";B530;0,8)																																																
Watchful Combat Leggings of the Deep	176	=CALCSLICE("ArmMLT";B531)		=CALCSLICE("Agility";B531;2,4)	=CALCSLICE("Vitality";B531;2,8)														=CALCSLICE("CritDef";B531;0,2)			=CALCSLICE("Parry";B531;0,8)	=CALCSLICE("Evade";B531;0,8)																																												
Feet																																																																			
Clever Trapper's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B533)		=CALCSLICE("Agility";B533;0,8)				=CALCSLICE("Morale";B533;0,6)																																																										Feet	Hu
Fearless Soldier's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B534)		=CALCSLICE("Agility";B534;0,8)				=CALCSLICE("Morale";B534;0,6)																																																										Feet	Wa
Fierce Skin-changer's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B535)	=CALCSLICE("Might";B535;0,8)					=CALCSLICE("Morale";B535;0,6)																																																										Feet	Be
Hidden Blade's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B536)		=CALCSLICE("Agility";B536;0,8)				=CALCSLICE("Morale";B536;0,6)																																																										Feet	Bu
Luck-maker's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B537)		=CALCSLICE("Agility";B537;0,8)				=CALCSLICE("Morale";B537;0,6)																																																										Feet	Bu
Precise Bowmaster's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B538)		=CALCSLICE("Agility";B538;0,8)				=CALCSLICE("Morale";B538;0,6)																																																										Feet	Hu
Resilient Skin-changer's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B539)	=CALCSLICE("Might";B539;0,8)					=CALCSLICE("Morale";B539;0,6)																																																										Feet	Be
Shield-splinterer's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B540)		=CALCSLICE("Agility";B540;0,8)				=CALCSLICE("Morale";B540;0,6)																																																										Feet	Wa
Sure-footed Huntsman's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B541)		=CALCSLICE("Agility";B541;0,8)				=CALCSLICE("Morale";B541;0,6)																																																										Feet	Hu
Tenacious Skin-changer's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B542)	=CALCSLICE("Might";B542;0,8)					=CALCSLICE("Morale";B542;0,6)																																																										Feet	Be
Trickster's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B543)		=CALCSLICE("Agility";B543;0,8)				=CALCSLICE("Morale";B543;0,6)																																																										Feet	Bu
Unshakeable Spearman's Boots of the Morannon (4s):	282	=CALCSLICE("ArmMBT";B544)		=CALCSLICE("Agility";B544;0,8)				=CALCSLICE("Morale";B544;0,6)																																																										Feet	Wa
Supreme Boots of the Clever Trapper (4s):	258	=CALCSLICE("ArmMBT";B545)		=CALCSLICE("Agility";B545;0,8)				=CALCSLICE("Morale";B545;0,6)																																																										Feet	Hu
Supreme Boots of the Fearless Soldier (4s):	258	=CALCSLICE("ArmMBT";B546)		=CALCSLICE("Agility";B546;0,8)				=CALCSLICE("Morale";B546;0,6)																																																										Feet	Wa
Supreme Boots of the Fierce Skin-changer (4s):	258	=CALCSLICE("ArmMBT";B547)	=CALCSLICE("Might";B547;0,8)					=CALCSLICE("Morale";B547;0,6)																																																										Feet	Be
Supreme Boots of the Hidden Blade (4s):	258	=CALCSLICE("ArmMBT";B548)		=CALCSLICE("Agility";B548;0,8)				=CALCSLICE("Morale";B548;0,6)																																																										Feet	Bu
Supreme Boots of the Luck-maker (4s):	258	=CALCSLICE("ArmMBT";B549)		=CALCSLICE("Agility";B549;0,8)				=CALCSLICE("Morale";B549;0,6)																																																										Feet	Bu
Supreme Boots of the Precise Bowmaster (4s):	258	=CALCSLICE("ArmMBT";B550)		=CALCSLICE("Agility";B550;0,8)				=CALCSLICE("Morale";B550;0,6)																																																										Feet	Hu
Supreme Boots of the Resilient Skin-changer (4s):	258	=CALCSLICE("ArmMBT";B551)	=CALCSLICE("Might";B551;0,8)					=CALCSLICE("Morale";B551;0,6)																																																										Feet	Be
Supreme Boots of the Shield-splinterer (4s):	258	=CALCSLICE("ArmMBT";B552)		=CALCSLICE("Agility";B552;0,8)				=CALCSLICE("Morale";B552;0,6)																																																										Feet	Wa
Supreme Boots of the Sure-footed Huntsman (4s):	258	=CALCSLICE("ArmMBT";B553)		=CALCSLICE("Agility";B553;0,8)				=CALCSLICE("Morale";B553;0,6)																																																										Feet	Hu
Supreme Boots of the Tenacious Skin-changer (4s):	258	=CALCSLICE("ArmMBT";B554)	=CALCSLICE("Might";B554;0,8)					=CALCSLICE("Morale";B554;0,6)																																																										Feet	Be
Supreme Boots of the Trickster (4s):	258	=CALCSLICE("ArmMBT";B555)		=CALCSLICE("Agility";B555;0,8)				=CALCSLICE("Morale";B555;0,6)																																																										Feet	Bu
Supreme Boots of the Unshakeable Spear (4s):	258	=CALCSLICE("ArmMBT";B556)		=CALCSLICE("Agility";B556;0,8)				=CALCSLICE("Morale";B556;0,6)																																																										Feet	Wa
Brushed Boots of the Ithilien Path-finder (4s):	246	=CALCSLICE("ArmMBT";B557)			=CALCSLICE("Vitality";B557;0,8)			=CALCSLICE("Morale";B557;0,6)																																																										Feet	BeBuHuWa
Greater Boots of the Clever Trapper (4s):	234	=CALCSLICE("ArmMBT";B558)		=CALCSLICE("Agility";B558;0,8)				=CALCSLICE("Morale";B558;0,6)																																																										Feet	Hu
Greater Boots of the Fearless Soldier (4s):	234	=CALCSLICE("ArmMBT";B559)		=CALCSLICE("Agility";B559;0,8)				=CALCSLICE("Morale";B559;0,6)																																																										Feet	Wa
Greater Boots of the Fierce Skin-changer (4s):	234	=CALCSLICE("ArmMBT";B560)	=CALCSLICE("Might";B560;0,8)					=CALCSLICE("Morale";B560;0,6)																																																										Feet	Be
Greater Boots of the Hidden Blade (4s):	234	=CALCSLICE("ArmMBT";B561)		=CALCSLICE("Agility";B561;0,8)				=CALCSLICE("Morale";B561;0,6)																																																										Feet	Bu
Greater Boots of the Luck-maker (4s):	234	=CALCSLICE("ArmMBT";B562)		=CALCSLICE("Agility";B562;0,8)				=CALCSLICE("Morale";B562;0,6)																																																										Feet	Bu
Greater Boots of the Precise Bowmaster (4s):	234	=CALCSLICE("ArmMBT";B563)		=CALCSLICE("Agility";B563;0,8)				=CALCSLICE("Morale";B563;0,6)																																																										Feet	Hu
Greater Boots of the Resilient Skin-changer (4s):	234	=CALCSLICE("ArmMBT";B564)	=CALCSLICE("Might";B564;0,8)					=CALCSLICE("Morale";B564;0,6)																																																										Feet	Be
Greater Boots of the Shield-splinterer (4s):	234	=CALCSLICE("ArmMBT";B565)		=CALCSLICE("Agility";B565;0,8)				=CALCSLICE("Morale";B565;0,6)																																																										Feet	Wa
Greater Boots of the Sure-footed Huntsman (4s):	234	=CALCSLICE("ArmMBT";B566)		=CALCSLICE("Agility";B566;0,8)				=CALCSLICE("Morale";B566;0,6)																																																										Feet	Hu
Greater Boots of the Tenacious Skin-changer (4s):	234	=CALCSLICE("ArmMBT";B567)	=CALCSLICE("Might";B567;0,8)					=CALCSLICE("Morale";B567;0,6)																																																										Feet	Be
Greater Boots of the Trickster (4s):	234	=CALCSLICE("ArmMBT";B568)		=CALCSLICE("Agility";B568;0,8)				=CALCSLICE("Morale";B568;0,6)																																																										Feet	Bu
Greater Boots of the Unshakeable Spear (4s):	234	=CALCSLICE("ArmMBT";B569)		=CALCSLICE("Agility";B569;0,8)				=CALCSLICE("Morale";B569;0,6)																																																										Feet	Wa
Boots of the Clever Trapper (4s):	222	=CALCSLICE("ArmMBT";B570)		=CALCSLICE("Agility";B570;0,8)				=CALCSLICE("Morale";B570;0,6)																																																										Feet	Hu
Boots of the Fearless Soldier (4s):	222	=CALCSLICE("ArmMBT";B571)		=CALCSLICE("Agility";B571;0,8)				=CALCSLICE("Morale";B571;0,6)																																																										Feet	Wa
Boots of the Fierce Skin-changer (4s):	222	=CALCSLICE("ArmMBT";B572)	=CALCSLICE("Might";B572;0,8)					=CALCSLICE("Morale";B572;0,6)																																																										Feet	Be
Boots of the Hidden Blade (4s):	222	=CALCSLICE("ArmMBT";B573)		=CALCSLICE("Agility";B573;0,8)				=CALCSLICE("Morale";B573;0,6)																																																										Feet	Bu
Boots of the Luck-maker (4s):	222	=CALCSLICE("ArmMBT";B574)		=CALCSLICE("Agility";B574;0,8)				=CALCSLICE("Morale";B574;0,6)																																																										Feet	Bu
Boots of the Precise Bowmaster (4s):	222	=CALCSLICE("ArmMBT";B575)		=CALCSLICE("Agility";B575;0,8)				=CALCSLICE("Morale";B575;0,6)																																																										Feet	Hu
Boots of the Resilient Skin-changer (4s):	222	=CALCSLICE("ArmMBT";B576)	=CALCSLICE("Might";B576;0,8)					=CALCSLICE("Morale";B576;0,6)																																																										Feet	Be
Boots of the Shield-splinterer (4s):	222	=CALCSLICE("ArmMBT";B577)		=CALCSLICE("Agility";B577;0,8)				=CALCSLICE("Morale";B577;0,6)																																																										Feet	Wa
Boots of the Sure-footed Huntsman (4s):	222	=CALCSLICE("ArmMBT";B578)		=CALCSLICE("Agility";B578;0,8)				=CALCSLICE("Morale";B578;0,6)																																																										Feet	Hu
Boots of the Tenacious Skin-changer (4s):	222	=CALCSLICE("ArmMBT";B579)	=CALCSLICE("Might";B579;0,8)					=CALCSLICE("Morale";B579;0,6)																																																										Feet	Be
Boots of the Trickster (4s):	222	=CALCSLICE("ArmMBT";B580)		=CALCSLICE("Agility";B580;0,8)				=CALCSLICE("Morale";B580;0,6)																																																										Feet	Bu
Boots of the Unshakeable Spear (4s):	222	=CALCSLICE("ArmMBT";B581)		=CALCSLICE("Agility";B581;0,8)				=CALCSLICE("Morale";B581;0,6)																																																										Feet	Wa
Ambusher's Boots (4s):	222	=CALCSLICE("ArmMBT";B582)		=CALCSLICE("Agility";B582;0,8)				=CALCSLICE("Morale";B582;0,6)																																																										Feet	Bu
Battle-outrider's Boots (4s):	222	=CALCSLICE("ArmMBT";B583)		=CALCSLICE("Agility";B583;0,8)				=CALCSLICE("Morale";B583;0,6)																																																										Feet	Hu
Juggernaut's Boots (4s):	222	=CALCSLICE("ArmMBT";B584)		=CALCSLICE("Agility";B584;0,8)				=CALCSLICE("Morale";B584;0,6)																																																										Feet	Wa
War-bear's Boots (4s):	222	=CALCSLICE("ArmMBT";B585)	=CALCSLICE("Might";B585;0,8)					=CALCSLICE("Morale";B585;0,6)																																																										Feet	Be
Ancient Doom-hunter's Boots (2s):	222	=CALCSLICE("ArmMBT";B586)		=CALCSLICE("Agility";B586;2)				=CALCSLICE("Morale";B586;1)						=CALCSLICE("CritHit";B586;0,4)											=CALCSLICE("TacMit";B586;0,8)																																									Feet	Hu
Ancient Rift-reaper's Boots (2s):	222	=CALCSLICE("ArmMBT";B587)	=CALCSLICE("Might";B587;2)					=CALCSLICE("Morale";B587;1)														=CALCSLICE("Parry";B587;0,4)			=CALCSLICE("TacMit";B587;0,8)																																									Feet	Be
Ancient Thrill-seeker's Boots (2s):	222	=CALCSLICE("ArmMBT";B588)		=CALCSLICE("Agility";B588;2)				=CALCSLICE("Morale";B588;1)						=CALCSLICE("CritHit";B588;0,4)											=CALCSLICE("TacMit";B588;0,8)																																									Feet	Bu
Ancient Town-saver's Boots (2s):	222	=CALCSLICE("ArmMBT";B589)		=CALCSLICE("Agility";B589;2)				=CALCSLICE("Morale";B589;1)														=CALCSLICE("Parry";B589;0,4)			=CALCSLICE("TacMit";B589;0,8)																																									Feet	Wa
Fine Mathom-hunter's Boots (105)	207	1187		372	186											1656																																																	
Mathom-hunter's Boots (105)	207	1127		279	186											1656																																																	
Exemplary Tough Boots of the Anórien Tree (3s):	204	=CALCSLICE("ArmMBT";B592)	=CALCSLICE("Might";B592;1,4)					=CALCSLICE("Morale";B592;1,4)																																																										Feet	BeWa
Exemplary Boots of the Anórien Tree (3s):	204	=CALCSLICE("ArmMBT";B593)		=CALCSLICE("Agility";B593;1,4)				=CALCSLICE("Morale";B593;1,4)																																																										Feet	BuHuWa
Anórien Combat Boots (3s):	201	=CALCSLICE("ArmMBT";B594)					=CALCSLICE("Fate";B594;1)	=CALCSLICE("Morale";B594;1,8)																																																										Feet	BeBuHuWa
Boots of the Osgiliath Bowmaster	201	=CALCSLICE("ArmMBT";B595)		=CALCSLICE("Agility";B595;4)	=CALCSLICE("Vitality";B595;2)									=CALCSLICE("CritHit";B595;1)																																																					
Boots of the Osgiliath Claw	201	=CALCSLICE("ArmMBT";B596)	=CALCSLICE("Might";B596;4)		=CALCSLICE("Vitality";B596;1)									=CALCSLICE("CritHit";B596;1)		=CALCSLICE("PhyMas";B596;1)																																																			
Boots of the Osgiliath Fist	201	=CALCSLICE("ArmMBT";B597)		=CALCSLICE("Agility";B597;4)	=CALCSLICE("Vitality";B597;2)											=CALCSLICE("PhyMas";B597;1)																																																			
Boots of the Osgiliath Gambler	201	=CALCSLICE("ArmMBT";B598)		=CALCSLICE("Agility";B598;4)	=CALCSLICE("Vitality";B598;2)											=CALCSLICE("PhyMas";B598;1)																																																			
Boots of the Osgiliath Hide	201	=CALCSLICE("ArmMBT";B599)	=CALCSLICE("Might";B599;1)		=CALCSLICE("Vitality";B599;4)		=CALCSLICE("Fate";B599;1)												=CALCSLICE("CritDef";B599;1)																																																
Boots of the Osgiliath Huntsman	201	=CALCSLICE("ArmMBT";B600)		=CALCSLICE("Agility";B600;4)	=CALCSLICE("Vitality";B600;2)											=CALCSLICE("PhyMas";B600;1)																																																			
Boots of the Osgiliath Knife	201	=CALCSLICE("ArmMBT";B601)		=CALCSLICE("Agility";B601;4)	=CALCSLICE("Vitality";B601;2)									=CALCSLICE("CritHit";B601;1)																																																					
Boots of the Osgiliath Mischief-maker	201	=CALCSLICE("ArmMBT";B602)		=CALCSLICE("Agility";B602;4)	=CALCSLICE("Vitality";B602;2)														=CALCSLICE("CritDef";B602;1)																																																
Boots of the Osgiliath Roar	201	=CALCSLICE("ArmMBT";B603)	=CALCSLICE("Might";B603;4)		=CALCSLICE("Vitality";B603;1)										=CALCSLICE("Finesse";B603;1)		=CALCSLICE("TacMas";B603;1)																																																		
Boots of the Osgiliath Shield	201	=CALCSLICE("ArmMBT";B604)		=CALCSLICE("Agility";B604;1)	=CALCSLICE("Vitality";B604;4)																			=CALCSLICE("PhyMit";B604;2)																																											
Boots of the Osgiliath Spear	201	=CALCSLICE("ArmMBT";B605)		=CALCSLICE("Agility";B605;4)	=CALCSLICE("Vitality";B605;2)									=CALCSLICE("CritHit";B605;1)																																																					
Boots of the Osgiliath Trapper	201	=CALCSLICE("ArmMBT";B606)		=CALCSLICE("Agility";B606;4)	=CALCSLICE("Vitality";B606;2)														=CALCSLICE("CritDef";B606;1)																																																
Leather Boots of Faramir's Faithful (5s):	201	=CALCSLICE("ArmMBT";B607)																																																																Feet	BeBuHuWa
Boots of the Beacon	192	=CALCSLICE("ArmMBT";B608)		=CALCSLICE("Agility";B608;2,8)	=CALCSLICE("Vitality";B608;2,4)									=CALCSLICE("CritHit";B608;0,8)		=CALCSLICE("PhyMas";B608;1)																																																			
Boots of the Liberator	192	=CALCSLICE("ArmMBT";B609)		=CALCSLICE("Agility";B609;2,8)	=CALCSLICE("Vitality";B609;2,4)									=CALCSLICE("CritHit";B609;1)	=CALCSLICE("Finesse";B609;0,8)																																																				
Boots of Nature's Guard	192	=CALCSLICE("ArmMBT";B610)	=CALCSLICE("Might";B610;2,8)		=CALCSLICE("Vitality";B610;2,4)									=CALCSLICE("CritHit";B610;0,8)		=CALCSLICE("PhyMas";B610;1)																																																			
Boots of the Seafarer	192	=CALCSLICE("ArmMBT";B611)		=CALCSLICE("Agility";B611;2,8)	=CALCSLICE("Vitality";B611;2,4)										=CALCSLICE("Finesse";B611;1)				=CALCSLICE("CritDef";B611;0,8)																																																
Medium Nadhin Boots (4s):	192	=CALCSLICE("ArmMBT";B612)		=CALCSLICE("Agility";B612;1,4)																																																														Feet	BeBuHuWa
Beinail	192	=CALCSLICE("ArmMBT";B613)		=CALCSLICE("Agility";B613;2)	=CALCSLICE("Vitality";B613;2)											=CALCSLICE("PhyMas";B613;2)							=CALCSLICE("Evade";B613;1)																																												
Cabedail	192	=CALCSLICE("ArmMBT";B614)		=CALCSLICE("Agility";B614;2)	=CALCSLICE("Vitality";B614;1)									=CALCSLICE("CritHit";B614;1)		=CALCSLICE("PhyMas";B614;2)							=CALCSLICE("Evade";B614;1)																																												
Enduring Fangorn Assault Boots of Fate	182	=CALCSLICE("ArmMBT";B615)	=CALCSLICE("Might";B615;2,8)		=CALCSLICE("Vitality";B615;2,4)		=CALCSLICE("Fate";B615;1,6)								=CALCSLICE("Finesse";B615;0,2)																																																				
Enduring Fangorn Boots of Fate	182	=CALCSLICE("ArmMBT";B616)		=CALCSLICE("Agility";B616;2,8)	=CALCSLICE("Vitality";B616;2,4)		=CALCSLICE("Fate";B616;1,6)								=CALCSLICE("Finesse";B616;0,2)																																																				
Enduring Fangorn Assault Boots of Skill	182	=CALCSLICE("ArmMBT";B617)	=CALCSLICE("Might";B617;2,8)		=CALCSLICE("Vitality";B617;2,4)									=CALCSLICE("CritHit";B617;0,8)	=CALCSLICE("Finesse";B617;0,2)	=CALCSLICE("PhyMas";B617;0,8)																																																			
Enduring Fangorn Boots of Skill	182	=CALCSLICE("ArmMBT";B618)		=CALCSLICE("Agility";B618;2,8)	=CALCSLICE("Vitality";B618;2,4)									=CALCSLICE("CritHit";B618;0,8)	=CALCSLICE("Finesse";B618;0,2)	=CALCSLICE("PhyMas";B618;0,8)																																																			
Enduring Fangorn Assault Boots of Protection	182	=CALCSLICE("ArmMBT";B619)	=CALCSLICE("Might";B619;2,4)		=CALCSLICE("Vitality";B619;2,8)		=CALCSLICE("Fate";B619;1)												=CALCSLICE("CritDef";B619;0,2)		=CALCSLICE("Block";B619;0,6)																																														
Enduring Fangorn Boots of Protection	182	=CALCSLICE("ArmMBT";B620)		=CALCSLICE("Agility";B620;2,4)	=CALCSLICE("Vitality";B620;2,8)		=CALCSLICE("Fate";B620;1)												=CALCSLICE("CritDef";B620;0,2)		=CALCSLICE("Block";B620;0,6)																																														
Fated Combat Boots of the Deep	176	=CALCSLICE("ArmMBT";B621)		=CALCSLICE("Agility";B621;2,8)	=CALCSLICE("Vitality";B621;2,4)		=CALCSLICE("Fate";B621;1,6)								=CALCSLICE("Finesse";B621;0,2)																																																				
Greater Dextrous Boots of Fate	176	=CALCSLICE("ArmMBT";B622)		=CALCSLICE("Agility";B622;2,8)	=CALCSLICE("Vitality";B622;2,4)		=CALCSLICE("Fate";B622;1,2)									=CALCSLICE("PhyMas";B622;0,6)																																																			
Resilient Combat Boots of the Deep	176	=CALCSLICE("ArmMBT";B623)		=CALCSLICE("Agility";B623;2,8)	=CALCSLICE("Vitality";B623;2,4)		=CALCSLICE("Fate";B623;1)								=CALCSLICE("Finesse";B623;0,2)	=CALCSLICE("PhyMas";B623;0,6)																																																			
Skillful Combat Boots of the Deep	176	=CALCSLICE("ArmMBT";B624)		=CALCSLICE("Agility";B624;2,8)	=CALCSLICE("Vitality";B624;2,4)									=CALCSLICE("CritHit";B624;0,8)	=CALCSLICE("Finesse";B624;0,2)	=CALCSLICE("PhyMas";B624;0,8)																																																			
Steadfast Combat Boots of the Deep	176	=CALCSLICE("ArmMBT";B625)		=CALCSLICE("Agility";B625;2,4)	=CALCSLICE("Vitality";B625;2,8)		=CALCSLICE("Fate";B625;1)												=CALCSLICE("CritDef";B625;0,8)																																																
Watchful Combat Boots of the Deep	176	=CALCSLICE("ArmMBT";B626)		=CALCSLICE("Agility";B626;2,4)	=CALCSLICE("Vitality";B626;2,8)														=CALCSLICE("CritDef";B626;0,2)			=CALCSLICE("Parry";B626;0,8)	=CALCSLICE("Evade";B626;0,8)																																												
Shields																																																																			
Runed Warden's Shield of the Final Gambit	258	=CALCSLICE("ArmMShT";B628)		=CALCSLICE("Agility";B628;4)				=CALCSLICE("Morale";B628;3)						=CALCSLICE("CritHit";B628;0,6)		=CALCSLICE("PhyMas";B628;0,4)			=CALCSLICE("CritDef";B628;1,6)																																																
Warden's Shield of the Final Gambit	246	=CALCSLICE("ArmMShT";B629)		=CALCSLICE("Agility";B629;4)				=CALCSLICE("Morale";B629;2)						=CALCSLICE("CritHit";B629;0,6)		=CALCSLICE("PhyMas";B629;0,4)			=CALCSLICE("CritDef";B629;1,6)																																																
(1879339528) Shield of the Regal Warden	234	=CALCSLICE("ArmMShT";B630)		=CALCSLICE("Agility";B630;2,4)	=CALCSLICE("Vitality";B630;2,8)		=CALCSLICE("Fate";B630;1,2)												=CALCSLICE("CritDef";B630;1,6)		=CALCSLICE("Block";B630;0,9)																																														
Shield of the Relentless Spearman	234	=CALCSLICE("ArmMShT";B631)		=CALCSLICE("Agility";B631;2,8)			=CALCSLICE("Fate";B631;0,8)	=CALCSLICE("Morale";B631;2,4)						=CALCSLICE("CritHit";B631;0,6)		=CALCSLICE("PhyMas";B631;0,4)			=CALCSLICE("CritDef";B631;1,6)																																																
(1879339517) Shield of the Tireless Defender	234	=CALCSLICE("ArmMShT";B632)		=CALCSLICE("Agility";B632;2,8)	=CALCSLICE("Vitality";B632;2,4)									=CALCSLICE("CritHit";B632;0,8)		=CALCSLICE("PhyMas";B632;1)			=CALCSLICE("CritDef";B632;1,6)																																																
Anórien Combat-shield	201	=CALCSLICE("ArmMShT";B633)		=CALCSLICE("Agility";B633;2,8)	=CALCSLICE("Vitality";B633;2)		=CALCSLICE("Fate";B633;1,2)							=CALCSLICE("CritHit";B633;1)					=CALCSLICE("CritDef";B633;1,6)																																																
Bridge-warden's Shield	201	=CALCSLICE("ArmMShT";B634)		=CALCSLICE("Agility";B634;2,8)	=CALCSLICE("Vitality";B634;2,4)		=CALCSLICE("Fate";B634;0,8)							=CALCSLICE("CritHit";B634;0,6)		=CALCSLICE("PhyMas";B634;0,4)			=CALCSLICE("CritDef";B634;1,6)																																																
